8a07828b903ec8b101904b78ff432601,20240624141859 CDT,Not Approved,abc123-66,"Admin, System",xxxddd123,,xxxabc-187,"Test1, CEHBHE",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,"High School Diploma||Yes|NAME, FOUR (12/02/21 11:42 AM):  Bachelor of Arts, University of Pennsylvania"
8a07828b903ec8b101904b78ff432602,20240624141859 CDT,Approved,abc123-67,"Admin, System",xxxddd123,,xxxabc-188,"Test1, CEHEM",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||No
8a07828b903ec8b101904b78ff432603,20240624141859 CDT,Approved,abc123-68,"Admin, System",xxxddd123,,xxxabc-189,"Test1, PRHB",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||Yes
8a07828b903ec8b101904b78ff432604,20240624141859 CDT,Approved,abc123-69,"HuhHuh, Wisher",123456789,,xxxabc-190,"HuhHuh, Wisher",123456789,,,,,,1Wisher.HuhHuh@dododo.com,"HuhHuh, Wisher",123456789,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,"GED|Prod Flat file Validation.docx|No|Comments:
(Optional)"
8a07828b903ec8b101904b78ff432605,20240624141859 CDT,Approved,abc123-70,"HuhHuh, Wisher",123456789,,xxxabc-191,"HuhHuh, Wisher",123456789,,,,,,1Wisher.HuhHuh@dododo.com,"HuhHuh, Wisher",123456789,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||Yes||Yes
8a07828b903ec8b101904b78ff432606,20240624141859 CDT,Approved,abc123-71,"HuhHuh, Wisher",123456789,,xxxabc-192,"HuhHuh, Wisher",123456789,,1Wisher.HuhHuh@dododo.com,"HuhHuh, Wisher",123456789,,1Wisher.HuhHuh@dododo.com,"HuhHuh, Wisher",123456789,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,GED|WMXXX-1258_Defect Retest.docx|Yes||Yes
8a07828b903ec8b101904b78ff432607,20240624141859 CDT,Not Approved,abc123-72,"Admin, System",xxxddd123,,xxxabc-193,"testuser, mployee3",753159456,,,,,,xxxabc-123,"Admin, System",xxxddd123,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||No
8a07828b903ec8b101904b78ff432608,20240624141859 CDT,Not Approved,abc123-73,"Admin, System",xxxddd123,,xxxabc-194,"Admin, System",xxxddd123,,admin_testuser,"dododo, XXXAdmin",,,admin_testuser,"dododo, XXXAdmin",,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,GED||Yes||Yes
8a07828b903ec8b101904b78ff432609,20240624141859 CDT,Not Approved,abc123-74,"Admin, System",xxxddd123,,xxxabc-195,"Admin, System",xxxddd123,,,,,,xxxabc-123,"Admin, System",xxxddd123,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||No
8a07828b903ec8b101904b78ff432610,20240624141859 CDT,Closed,abc123-75,"Admin, System",xxxddd123,,xxxabc-196,"testuser, mployee3",753159456,,,,,,xxxabc-123,"Admin, System",xxxddd123,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||No
8a07828b903ec8b101904b78ff432611,20240624141859 CDT,Closed,abc123-76,"Dougiie, Doo",123456789,,xxxabc-197,"Dougiie, Doo",123456789,,,,,,pqpqpqpq@dododo.com,"Dougiie, Doo",123456789,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||Yes||Yes
8a07828b903ec8b101904b78ff432612,20240624141859 CDT,Closed,abc123-77,"Admin, System",xxxddd123,,xxxabc-198,"User4, HBHMEC",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,"High School Diploma||Yes|NAME, ONE (10/27/23 11:34 AM):  Bachelors degree from the University of Miami"
8a07828b903ec8b101904b78ff432613,20240624141859 CDT,Closed,abc123-78,"Admin, System",xxxddd123,,xxxabc-199,"User4, CEOHOB",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||Yes
8a07828b903ec8b101904b78ff432614,20240624141859 CDT,Closed,abc123-79,"Admin, System",xxxddd123,,xxxabc-200,"User4, PHEM",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,||No
8a07828b903ec8b101904b78ff432615,20240624141859 CDT,Closed,abc123-80,"Admin, System",xxxddd123,,xxxabc-201,"Test1, CEHB",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||Yes
8a07828b903ec8b101904b78ff432616,20240624141859 CDT,Closed,abc123-81,"Admin, System",xxxddd123,,xxxabc-202,"Test1, CEPR",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,"High School Diploma||Yes|NAME, TWO (10/26/23 09:16 AM):  Graduated from the University of MN"
8a07828b903ec8b101904b78ff432617,20240624141859 CDT,Not Approved,abc123-82,"Admin, System",xxxddd123,,xxxabc-203,"Test1, CEPRHB",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,"High School Diploma||Yes|NAME, THREE (10/25/23 04:29 PM):  BA Biology University of Texas Dallas  1979"
8a07828b903ec8b101904b78ff432618,20240624141859 CDT,Not Approved,abc123-83,"Admin, System",xxxddd123,,xxxabc-204,"Test1, PRHBHE",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||Yes
8a07828b903ec8b101904b78ff432619,20240624141859 CDT,Approved,abc123-84,"Admin, System",xxxddd123,,xxxabc-205,"Test1, CEHBHE",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,"High School Diploma||Yes|NAME, FOUR (12/02/21 11:42 AM):  Bachelor of Arts, University of Pennsylvania"
8a07828b903ec8b101904b78ff432620,20240624141859 CDT,Approved,abc123-85,"Admin, System",xxxddd123,,xxxabc-206,"Test1, CEHEM",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||No
8a07828b903ec8b101904b78ff432621,20240624141859 CDT,Approved,abc123-86,"Admin, System",xxxddd123,,xxxabc-207,"Test1, PRHB",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||Yes
8a07828b903ec8b101904b78ff432622,20240624141859 CDT,Approved,abc123-87,"HuhHuh, Wisher",123456789,,xxxabc-208,"HuhHuh, Wisher",123456789,,,,,,1Wisher.HuhHuh@dododo.com,"HuhHuh, Wisher",123456789,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,"GED|Prod Flat file Validation.docx|No|Comments:
(Optional)"
8a07828b903ec8b101904b78ff432623,20240624141859 CDT,Approved,abc123-88,"HuhHuh, Wisher",123456789,,xxxabc-209,"HuhHuh, Wisher",123456789,,,,,,1Wisher.HuhHuh@dododo.com,"HuhHuh, Wisher",123456789,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||Yes||Yes
8a07828b903ec8b101904b78ff432624,20240624141859 CDT,Not Approved,abc123-89,"HuhHuh, Wisher",123456789,,xxxabc-210,"HuhHuh, Wisher",123456789,,1Wisher.HuhHuh@dododo.com,"HuhHuh, Wisher",123456789,,1Wisher.HuhHuh@dododo.com,"HuhHuh, Wisher",123456789,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,GED|WMXXX-1258_Defect Retest.docx|Yes||Yes
8a07828b903ec8b101904b78ff432625,20240624141859 CDT,Not Approved,abc123-90,"Admin, System",xxxddd123,,xxxabc-211,"testuser, mployee3",753159456,,,,,,xxxabc-123,"Admin, System",xxxddd123,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||No
8a07828b903ec8b101904b78ff432626,20240624141859 CDT,Closed,abc123-91,"Admin, System",xxxddd123,,xxxabc-212,"Admin, System",xxxddd123,,admin_testuser,"dododo, XXXAdmin",,,admin_testuser,"dododo, XXXAdmin",,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,GED||Yes||Yes
8a07828b903ec8b101904b78ff432627,20240624141859 CDT,Closed,abc123-92,"Admin, System",xxxddd123,,xxxabc-213,"Admin, System",xxxddd123,,,,,,xxxabc-123,"Admin, System",xxxddd123,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||No
8a07828b903ec8b101904b78ff432628,20240624141859 CDT,Closed,abc123-93,"Admin, System",xxxddd123,,xxxabc-214,"testuser, mployee3",753159456,,,,,,xxxabc-123,"Admin, System",xxxddd123,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||No
8a07828b903ec8b101904b78ff432629,20240624141859 CDT,Closed,abc123-94,"Dougiie, Doo",123456789,,xxxabc-215,"Dougiie, Doo",123456789,,,,,,pqpqpqpq@dododo.com,"Dougiie, Doo",123456789,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||Yes||Yes
8a07828b903ec8b101904b78ff432630,20240624141859 CDT,Closed,abc123-95,"Admin, System",xxxddd123,,xxxabc-216,"User4, HBHMEC",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,"High School Diploma||Yes|NAME, ONE (10/27/23 11:34 AM):  Bachelors degree from the University of Miami"
8a07828b903ec8b101904b78ff432631,20240624141859 CDT,Not Approved,abc123-96,"Admin, System",xxxddd123,,xxxabc-217,"User4, CEOHOB",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||Yes
8a07828b903ec8b101904b78ff432632,20240624141859 CDT,Approved,abc123-97,"Admin, System",xxxddd123,,xxxabc-218,"User4, PHEM",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,||No
8a07828b903ec8b101904b78ff432633,20240624141859 CDT,Approved,abc123-98,"Admin, System",xxxddd123,,xxxabc-219,"Test1, CEHB",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,High School Diploma||Yes
8a07828b903ec8b101904b78ff432634,20240624141859 CDT,Approved,abc123-99,"Admin, System",xxxddd123,,xxxabc-220,"Test1, CEPR",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,"High School Diploma||Yes|NAME, TWO (10/26/23 09:16 AM):  Graduated from the University of MN"
8a07828b903ec8b101904b78ff432635,20240624141859 CDT,Not Approved,abc123-100,"Admin, System",xxxddd123,,xxxabc-221,"Test1, CEPRHB",,,historicalapprover,"Approver, Historical ",,,,,,,Did you graduate from High School or were you issued a GED?|Please attach any supporting documentation with this request: (Optional)|Have you completed any post secondary education you wish to disclose?|Comments:|I attest that all Post Secondary Education has been disclosed.,"High School Diploma||Yes|NAME, THREE (10/25/23 04:29 PM):  BA Biology University of Texas Dallas  1979"
